antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
"creatingthefuture, entrepreneurialuniversity",safeaiuniversity,0.13896152409413523,0.10310048561822936,0.1031,0.7419,7.1962,1.0,0.08877348500187474,3.4754856182293614,0.9999999999999999,0.7419354838709679,0.712270424957343,0.8709677419354839,"#creatingthefuture, #entrepreneurialuniversity",#safeaiuniversity
"safeaiuniversity, sustainabilityuniversity","creatingthefuture, entrepreneurialuniversity",0.10310048561822936,0.13896152409413523,0.1031,1.0,7.1962,1.0,0.08877348500187474,inf,0.9600166597251145,0.7419354838709679,1.0,0.8709677419354839,"#safeaiuniversity, #sustainabilityuniversity","#creatingthefuture, #entrepreneurialuniversity"
"kampusberdampak, kampusswastaterbaik, safeaiuniversity","creatingthefuture, entrepreneurialuniversity",0.10310048561822936,0.13896152409413523,0.1031,1.0,7.1962,1.0,0.08877348500187474,inf,0.9600166597251145,0.7419354838709679,1.0,0.8709677419354839,"#kampusberdampak, #kampusswastaterbaik, #safeaiuniversity","#creatingthefuture, #entrepreneurialuniversity"
"creatingthefuture, entrepreneurialuniversity","contributetotheworld, kampusswastaterbaik, safeaiuniversity, sustainabilityuniversity",0.13896152409413523,0.10310048561822936,0.1031,0.7419,7.1962,1.0,0.08877348500187474,3.4754856182293614,0.9999999999999999,0.7419354838709679,0.712270424957343,0.8709677419354839,"#creatingthefuture, #entrepreneurialuniversity","#contributetotheworld, #kampusswastaterbaik, #safeaiuniversity, #sustainabilityuniversity"
"creatingthefuture, entrepreneurialuniversity","kampusberdampak, kampusswastaterbaik, safeaiuniversity",0.13896152409413523,0.10310048561822936,0.1031,0.7419,7.1962,1.0,0.08877348500187474,3.4754856182293614,0.9999999999999999,0.7419354838709679,0.712270424957343,0.8709677419354839,"#creatingthefuture, #entrepreneurialuniversity","#kampusberdampak, #kampusswastaterbaik, #safeaiuniversity"
"creatingthefuture, entrepreneurialuniversity","contributetotheworld, safeaiuniversity, sustainabilityuniversity",0.13896152409413523,0.10310048561822936,0.1031,0.7419,7.1962,1.0,0.08877348500187474,3.4754856182293614,0.9999999999999999,0.7419354838709679,0.712270424957343,0.8709677419354839,"#creatingthefuture, #entrepreneurialuniversity","#contributetotheworld, #safeaiuniversity, #sustainabilityuniversity"
"contributetotheworld, kampusberdampak, safeaiuniversity, sustainabilityuniversity","creatingthefuture, entrepreneurialuniversity",0.10310048561822936,0.13896152409413523,0.1031,1.0,7.1962,1.0,0.08877348500187474,inf,0.9600166597251145,0.7419354838709679,1.0,0.8709677419354839,"#contributetotheworld, #kampusberdampak, #safeaiuniversity, #sustainabilityuniversity","#creatingthefuture, #entrepreneurialuniversity"
"kampusberdampak, kampusswastaterbaik, sustainabilityuniversity","creatingthefuture, entrepreneurialuniversity",0.10347403810235338,0.13896152409413523,0.1035,1.0,7.1962,1.0,0.08909512806347573,inf,0.9604166666666667,0.7446236559139786,1.0,0.8723118279569892,"#kampusberdampak, #kampusswastaterbaik, #sustainabilityuniversity","#creatingthefuture, #entrepreneurialuniversity"
"kampusberdampak, safeaiuniversity, sustainabilityuniversity","creatingthefuture, entrepreneurialuniversity",0.10310048561822936,0.13896152409413523,0.1031,1.0,7.1962,1.0,0.08877348500187474,inf,0.9600166597251145,0.7419354838709679,1.0,0.8709677419354839,"#kampusberdampak, #safeaiuniversity, #sustainabilityuniversity","#creatingthefuture, #entrepreneurialuniversity"
"kampusberdampak, safeaiuniversity","creatingthefuture, entrepreneurialuniversity",0.10310048561822936,0.13896152409413523,0.1031,1.0,7.1962,1.0,0.08877348500187474,inf,0.9600166597251145,0.7419354838709679,1.0,0.8709677419354839,"#kampusberdampak, #safeaiuniversity","#creatingthefuture, #entrepreneurialuniversity"
"creatingthefuture, entrepreneurialuniversity","kampusberdampak, safeaiuniversity",0.13896152409413523,0.10310048561822936,0.1031,0.7419,7.1962,1.0,0.08877348500187474,3.4754856182293614,0.9999999999999999,0.7419354838709679,0.712270424957343,0.8709677419354839,"#creatingthefuture, #entrepreneurialuniversity","#kampusberdampak, #safeaiuniversity"
"creatingthefuture, entrepreneurialuniversity",sustainabilityuniversity,0.13896152409413523,0.1385879716100112,0.1386,0.9973,7.1962,1.0,0.1193295758539693,320.4452745610761,0.9999999999999999,0.9973118279569892,0.9968793423420903,0.9986559139784946,"#creatingthefuture, #entrepreneurialuniversity",#sustainabilityuniversity
safeaiuniversity,"creatingthefuture, entrepreneurialuniversity",0.10310048561822936,0.13896152409413523,0.1031,1.0,7.1962,1.0,0.08877348500187474,inf,0.9600166597251145,0.7419354838709679,1.0,0.8709677419354839,#safeaiuniversity,"#creatingthefuture, #entrepreneurialuniversity"
"creatingthefuture, entrepreneurialuniversity","contributetotheworld, kampusberdampak, kampusswastaterbaik, sustainabilityuniversity",0.13896152409413523,0.10347403810235338,0.1035,0.7446,7.1962,1.0,0.08909512806347573,3.5106069244834166,1.0,0.7446236559139786,0.7151489695340502,0.8723118279569892,"#creatingthefuture, #entrepreneurialuniversity","#contributetotheworld, #kampusberdampak, #kampusswastaterbaik, #sustainabilityuniversity"
"kampusswastaterbaik, safeaiuniversity, sustainabilityuniversity","creatingthefuture, entrepreneurialuniversity",0.10310048561822936,0.13896152409413523,0.1031,1.0,7.1962,1.0,0.08877348500187474,inf,0.9600166597251145,0.7419354838709679,1.0,0.8709677419354839,"#kampusswastaterbaik, #safeaiuniversity, #sustainabilityuniversity","#creatingthefuture, #entrepreneurialuniversity"
"creatingthefuture, entrepreneurialuniversity","kampusberdampak, kampusswastaterbaik, sustainabilityuniversity",0.13896152409413523,0.10347403810235338,0.1035,0.7446,7.1962,1.0,0.08909512806347573,3.5106069244834166,1.0,0.7446236559139786,0.7151489695340502,0.8723118279569892,"#creatingthefuture, #entrepreneurialuniversity","#kampusberdampak, #kampusswastaterbaik, #sustainabilityuniversity"
"creatingthefuture, entrepreneurialuniversity","kampusberdampak, safeaiuniversity, sustainabilityuniversity",0.13896152409413523,0.10310048561822936,0.1031,0.7419,7.1962,1.0,0.08877348500187474,3.4754856182293614,0.9999999999999999,0.7419354838709679,0.712270424957343,0.8709677419354839,"#creatingthefuture, #entrepreneurialuniversity","#kampusberdampak, #safeaiuniversity, #sustainabilityuniversity"
"contributetotheworld, safeaiuniversity, sustainabilityuniversity","creatingthefuture, entrepreneurialuniversity",0.10310048561822936,0.13896152409413523,0.1031,1.0,7.1962,1.0,0.08877348500187474,inf,0.9600166597251145,0.7419354838709679,1.0,0.8709677419354839,"#contributetotheworld, #safeaiuniversity, #sustainabilityuniversity","#creatingthefuture, #entrepreneurialuniversity"
"contributetotheworld, kampusswastaterbaik, sustainabilityuniversity","creatingthefuture, entrepreneurialuniversity",0.13410534180052297,0.13896152409413523,0.1341,1.0,7.1962,1.0,0.11546985911475735,inf,0.9943917169974115,0.96505376344086,1.0,0.98252688172043,"#contributetotheworld, #kampusswastaterbaik, #sustainabilityuniversity","#creatingthefuture, #entrepreneurialuniversity"
"contributetotheworld, kampusberdampak, kampusswastaterbaik, safeaiuniversity, sustainabilityuniversity","creatingthefuture, entrepreneurialuniversity",0.10310048561822936,0.13896152409413523,0.1031,1.0,7.1962,1.0,0.08877348500187474,inf,0.9600166597251145,0.7419354838709679,1.0,0.8709677419354839,"#contributetotheworld, #kampusberdampak, #kampusswastaterbaik, #safeaiuniversity, #sustainabilityuniversity","#creatingthefuture, #entrepreneurialuniversity"
"creatingthefuture, entrepreneurialuniversity","kampusswastaterbaik, safeaiuniversity, sustainabilityuniversity",0.13896152409413523,0.10310048561822936,0.1031,0.7419,7.1962,1.0,0.08877348500187474,3.4754856182293614,0.9999999999999999,0.7419354838709679,0.712270424957343,0.8709677419354839,"#creatingthefuture, #entrepreneurialuniversity","#kampusswastaterbaik, #safeaiuniversity, #sustainabilityuniversity"
"creatingthefuture, entrepreneurialuniversity","contributetotheworld, kampusberdampak, sustainabilityuniversity",0.13896152409413523,0.10347403810235338,0.1035,0.7446,7.1962,1.0,0.08909512806347573,3.5106069244834166,1.0,0.7446236559139786,0.7151489695340502,0.8723118279569892,"#creatingthefuture, #entrepreneurialuniversity","#contributetotheworld, #kampusberdampak, #sustainabilityuniversity"
"contributetotheworld, kampusberdampak, kampusswastaterbaik, safeaiuniversity","creatingthefuture, entrepreneurialuniversity",0.10310048561822936,0.13896152409413523,0.1031,1.0,7.1962,1.0,0.08877348500187474,inf,0.9600166597251145,0.7419354838709679,1.0,0.8709677419354839,"#contributetotheworld, #kampusberdampak, #kampusswastaterbaik, #safeaiuniversity","#creatingthefuture, #entrepreneurialuniversity"
"contributetotheworld, kampusswastaterbaik, safeaiuniversity","creatingthefuture, entrepreneurialuniversity",0.10310048561822936,0.13896152409413523,0.1031,1.0,7.1962,1.0,0.08877348500187474,inf,0.9600166597251145,0.7419354838709679,1.0,0.8709677419354839,"#contributetotheworld, #kampusswastaterbaik, #safeaiuniversity","#creatingthefuture, #entrepreneurialuniversity"
"creatingthefuture, entrepreneurialuniversity","contributetotheworld, sustainabilityuniversity",0.13896152409413523,0.134852446768771,0.1349,0.9704,7.1962,1.0,0.11611314523795935,29.25771725472875,1.0,0.9704301075268814,0.9658209835274018,0.9852150537634408,"#creatingthefuture, #entrepreneurialuniversity","#contributetotheworld, #sustainabilityuniversity"
"creatingthefuture, entrepreneurialuniversity","contributetotheworld, safeaiuniversity",0.13896152409413523,0.10310048561822936,0.1031,0.7419,7.1962,1.0,0.08877348500187474,3.4754856182293614,0.9999999999999999,0.7419354838709679,0.712270424957343,0.8709677419354839,"#creatingthefuture, #entrepreneurialuniversity","#contributetotheworld, #safeaiuniversity"
"contributetotheworld, sustainabilityuniversity","creatingthefuture, entrepreneurialuniversity",0.134852446768771,0.13896152409413523,0.1349,1.0,7.1962,1.0,0.11611314523795935,inf,0.9952504317789292,0.9704301075268814,1.0,0.9852150537634408,"#contributetotheworld, #sustainabilityuniversity","#creatingthefuture, #entrepreneurialuniversity"
"creatingthefuture, entrepreneurialuniversity","contributetotheworld, kampusswastaterbaik, safeaiuniversity",0.13896152409413523,0.10310048561822936,0.1031,0.7419,7.1962,1.0,0.08877348500187474,3.4754856182293614,0.9999999999999999,0.7419354838709679,0.712270424957343,0.8709677419354839,"#creatingthefuture, #entrepreneurialuniversity","#contributetotheworld, #kampusswastaterbaik, #safeaiuniversity"
"contributetotheworld, kampusswastaterbaik, safeaiuniversity, sustainabilityuniversity","creatingthefuture, entrepreneurialuniversity",0.10310048561822936,0.13896152409413523,0.1031,1.0,7.1962,1.0,0.08877348500187474,inf,0.9600166597251145,0.7419354838709679,1.0,0.8709677419354839,"#contributetotheworld, #kampusswastaterbaik, #safeaiuniversity, #sustainabilityuniversity","#creatingthefuture, #entrepreneurialuniversity"
"kampusberdampak, sustainabilityuniversity","creatingthefuture, entrepreneurialuniversity",0.10347403810235338,0.13896152409413523,0.1035,1.0,7.1962,1.0,0.08909512806347573,inf,0.9604166666666667,0.7446236559139786,1.0,0.8723118279569892,"#kampusberdampak, #sustainabilityuniversity","#creatingthefuture, #entrepreneurialuniversity"
"creatingthefuture, entrepreneurialuniversity","kampusberdampak, sustainabilityuniversity",0.13896152409413523,0.10347403810235338,0.1035,0.7446,7.1962,1.0,0.08909512806347573,3.5106069244834166,1.0,0.7446236559139786,0.7151489695340502,0.8723118279569892,"#creatingthefuture, #entrepreneurialuniversity","#kampusberdampak, #sustainabilityuniversity"
"creatingthefuture, entrepreneurialuniversity","contributetotheworld, kampusswastaterbaik, sustainabilityuniversity",0.13896152409413523,0.13410534180052297,0.1341,0.9651,7.1962,1.0,0.11546985911475735,24.77790868078498,0.9999999999999999,0.96505376344086,0.9596414688227706,0.98252688172043,"#creatingthefuture, #entrepreneurialuniversity","#contributetotheworld, #kampusswastaterbaik, #sustainabilityuniversity"
"creatingthefuture, entrepreneurialuniversity","kampusswastaterbaik, sustainabilityuniversity",0.13896152409413523,0.13784086664176318,0.1378,0.9919,7.1962,1.0,0.11868628973076732,106.90773253642146,1.0,0.9919354838709677,0.9906461396544977,0.9959677419354839,"#creatingthefuture, #entrepreneurialuniversity","#kampusswastaterbaik, #sustainabilityuniversity"
"entrepreneurialuniversity, kampusswastaterbaik","creatingthefuture, sustainabilityuniversity",0.1382144191258872,0.1385879716100112,0.1378,0.9973,7.1961,1.0,0.11868601064785053,318.7224505042991,0.9991307238603379,0.9919354838709677,0.9968624739223179,0.9959532308588912,"#entrepreneurialuniversity, #kampusswastaterbaik","#creatingthefuture, #sustainabilityuniversity"
sustainabilityuniversity,"creatingthefuture, entrepreneurialuniversity, kampusswastaterbaik",0.1385879716100112,0.1382144191258872,0.1378,0.9946,7.1961,1.0,0.11868601064785053,159.86122525214844,0.9995639982418905,0.9919354838709677,0.9937445744055652,0.9959532308588912,#sustainabilityuniversity,"#creatingthefuture, #entrepreneurialuniversity, #kampusswastaterbaik"
"creatingthefuture, entrepreneurialuniversity, kampusswastaterbaik",sustainabilityuniversity,0.1382144191258872,0.1385879716100112,0.1378,0.9973,7.1961,1.0,0.11868601064785053,318.7224505042991,0.9991307238603379,0.9919354838709677,0.9968624739223179,0.9959532308588912,"#creatingthefuture, #entrepreneurialuniversity, #kampusswastaterbaik",#sustainabilityuniversity
"creatingthefuture, sustainabilityuniversity","entrepreneurialuniversity, kampusswastaterbaik",0.1385879716100112,0.1382144191258872,0.1378,0.9946,7.1961,1.0,0.11868601064785053,159.86122525214844,0.9995639982418905,0.9919354838709677,0.9937445744055652,0.9959532308588912,"#creatingthefuture, #sustainabilityuniversity","#entrepreneurialuniversity, #kampusswastaterbaik"
sustainabilityuniversity,"entrepreneurialuniversity, kampusswastaterbaik",0.1385879716100112,0.1382144191258872,0.1378,0.9946,7.1961,1.0,0.11868601064785053,159.86122525214844,0.9995639982418905,0.9919354838709677,0.9937445744055652,0.9959532308588912,#sustainabilityuniversity,"#entrepreneurialuniversity, #kampusswastaterbaik"
"entrepreneurialuniversity, kampusswastaterbaik",sustainabilityuniversity,0.1382144191258872,0.1385879716100112,0.1378,0.9973,7.1961,1.0,0.11868601064785053,318.7224505042991,0.9991307238603379,0.9919354838709677,0.9968624739223179,0.9959532308588912,"#entrepreneurialuniversity, #kampusswastaterbaik",#sustainabilityuniversity
"contributetotheworld, entrepreneurialuniversity",sustainabilityuniversity,0.13522599925289502,0.1385879716100112,0.1349,0.9972,7.1957,1.0,0.1161117498233754,311.831154277183,0.9956683797706156,0.9704301075268814,0.9967931363294409,0.9851416955815997,"#contributetotheworld, #entrepreneurialuniversity",#sustainabilityuniversity
"contributetotheworld, creatingthefuture","entrepreneurialuniversity, sustainabilityuniversity",0.13522599925289502,0.1385879716100112,0.1349,0.9972,7.1957,1.0,0.1161117498233754,311.831154277183,0.9956683797706156,0.9704301075268814,0.9967931363294409,0.9851416955815997,"#contributetotheworld, #creatingthefuture","#entrepreneurialuniversity, #sustainabilityuniversity"
"contributetotheworld, creatingthefuture",sustainabilityuniversity,0.13522599925289502,0.1385879716100112,0.1349,0.9972,7.1957,1.0,0.1161117498233754,311.831154277183,0.9956683797706156,0.9704301075268814,0.9967931363294409,0.9851416955815997,"#contributetotheworld, #creatingthefuture",#sustainabilityuniversity
"contributetotheworld, entrepreneurialuniversity","creatingthefuture, sustainabilityuniversity",0.13522599925289502,0.1385879716100112,0.1349,0.9972,7.1957,1.0,0.1161117498233754,311.831154277183,0.9956683797706156,0.9704301075268814,0.9967931363294409,0.9851416955815997,"#contributetotheworld, #entrepreneurialuniversity","#creatingthefuture, #sustainabilityuniversity"
"contributetotheworld, creatingthefuture, entrepreneurialuniversity",sustainabilityuniversity,0.13522599925289502,0.1385879716100112,0.1349,0.9972,7.1957,1.0,0.1161117498233754,311.831154277183,0.9956683797706156,0.9704301075268814,0.9967931363294409,0.9851416955815997,"#contributetotheworld, #creatingthefuture, #entrepreneurialuniversity",#sustainabilityuniversity
sustainabilityuniversity,"contributetotheworld, entrepreneurialuniversity",0.1385879716100112,0.13522599925289502,0.1349,0.973,7.1957,1.0,0.1161117498233754,32.08311542771743,0.9995543361530682,0.9704301075268814,0.9688309571352889,0.9851416955815997,#sustainabilityuniversity,"#contributetotheworld, #entrepreneurialuniversity"
sustainabilityuniversity,"contributetotheworld, creatingthefuture",0.1385879716100112,0.13522599925289502,0.1349,0.973,7.1957,1.0,0.1161117498233754,32.08311542771743,0.9995543361530682,0.9704301075268814,0.9688309571352889,0.9851416955815997,#sustainabilityuniversity,"#contributetotheworld, #creatingthefuture"
"entrepreneurialuniversity, sustainabilityuniversity","contributetotheworld, creatingthefuture",0.1385879716100112,0.13522599925289502,0.1349,0.973,7.1957,1.0,0.1161117498233754,32.08311542771743,0.9995543361530682,0.9704301075268814,0.9688309571352889,0.9851416955815997,"#entrepreneurialuniversity, #sustainabilityuniversity","#contributetotheworld, #creatingthefuture"
sustainabilityuniversity,"contributetotheworld, creatingthefuture, entrepreneurialuniversity",0.1385879716100112,0.13522599925289502,0.1349,0.973,7.1957,1.0,0.1161117498233754,32.08311542771743,0.9995543361530682,0.9704301075268814,0.9688309571352889,0.9851416955815997,#sustainabilityuniversity,"#contributetotheworld, #creatingthefuture, #entrepreneurialuniversity"
"creatingthefuture, sustainabilityuniversity","contributetotheworld, entrepreneurialuniversity",0.1385879716100112,0.13522599925289502,0.1349,0.973,7.1957,1.0,0.1161117498233754,32.08311542771743,0.9995543361530682,0.9704301075268814,0.9688309571352889,0.9851416955815997,"#creatingthefuture, #sustainabilityuniversity","#contributetotheworld, #entrepreneurialuniversity"
"contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik",sustainabilityuniversity,0.134478894284647,0.1385879716100112,0.1341,0.9972,7.1956,1.0,0.11546818461725661,310.1083302203971,0.9948064625878964,0.96505376344086,0.9967753204201599,0.9824386043725666,"#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik",#sustainabilityuniversity
sustainabilityuniversity,"contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik",0.1385879716100112,0.134478894284647,0.1341,0.9677,7.1956,1.0,0.11546818461725661,26.75902751836623,0.9995518533461214,0.96505376344086,0.9626294341483956,0.9824386043725666,#sustainabilityuniversity,"#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik"
"contributetotheworld, creatingthefuture, kampusswastaterbaik","entrepreneurialuniversity, sustainabilityuniversity",0.134478894284647,0.1385879716100112,0.1341,0.9972,7.1956,1.0,0.11546818461725661,310.1083302203971,0.9948064625878964,0.96505376344086,0.9967753204201599,0.9824386043725666,"#contributetotheworld, #creatingthefuture, #kampusswastaterbaik","#entrepreneurialuniversity, #sustainabilityuniversity"
"creatingthefuture, sustainabilityuniversity","contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik",0.1385879716100112,0.134478894284647,0.1341,0.9677,7.1956,1.0,0.11546818461725661,26.75902751836623,0.9995518533461214,0.96505376344086,0.9626294341483956,0.9824386043725666,"#creatingthefuture, #sustainabilityuniversity","#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik"
sustainabilityuniversity,"contributetotheworld, creatingthefuture, kampusswastaterbaik",0.1385879716100112,0.134478894284647,0.1341,0.9677,7.1956,1.0,0.11546818461725661,26.75902751836623,0.9995518533461214,0.96505376344086,0.9626294341483956,0.9824386043725666,#sustainabilityuniversity,"#contributetotheworld, #creatingthefuture, #kampusswastaterbaik"
"contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik","creatingthefuture, sustainabilityuniversity",0.134478894284647,0.1385879716100112,0.1341,0.9972,7.1956,1.0,0.11546818461725661,310.1083302203971,0.9948064625878964,0.96505376344086,0.9967753204201599,0.9824386043725666,"#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik","#creatingthefuture, #sustainabilityuniversity"
"entrepreneurialuniversity, sustainabilityuniversity","contributetotheworld, creatingthefuture, kampusswastaterbaik",0.1385879716100112,0.134478894284647,0.1341,0.9677,7.1956,1.0,0.11546818461725661,26.75902751836623,0.9995518533461214,0.96505376344086,0.9626294341483956,0.9824386043725666,"#entrepreneurialuniversity, #sustainabilityuniversity","#contributetotheworld, #creatingthefuture, #kampusswastaterbaik"
"contributetotheworld, creatingthefuture, kampusswastaterbaik",sustainabilityuniversity,0.134478894284647,0.1385879716100112,0.1341,0.9972,7.1956,1.0,0.11546818461725661,310.1083302203971,0.9948064625878964,0.96505376344086,0.9967753204201599,0.9824386043725666,"#contributetotheworld, #creatingthefuture, #kampusswastaterbaik",#sustainabilityuniversity
sustainabilityuniversity,"contributetotheworld, creatingthefuture, entrepreneurialuniversity, kampusswastaterbaik",0.1385879716100112,0.134478894284647,0.1341,0.9677,7.1956,1.0,0.11546818461725661,26.75902751836623,0.9995518533461214,0.96505376344086,0.9626294341483956,0.9824386043725666,#sustainabilityuniversity,"#contributetotheworld, #creatingthefuture, #entrepreneurialuniversity, #kampusswastaterbaik"
"contributetotheworld, creatingthefuture, entrepreneurialuniversity, kampusswastaterbaik",sustainabilityuniversity,0.134478894284647,0.1385879716100112,0.1341,0.9972,7.1956,1.0,0.11546818461725661,310.1083302203971,0.9948064625878964,0.96505376344086,0.9967753204201599,0.9824386043725666,"#contributetotheworld, #creatingthefuture, #entrepreneurialuniversity, #kampusswastaterbaik",#sustainabilityuniversity
"entrepreneurialuniversity, kampusswastaterbaik","contributetotheworld, creatingthefuture",0.1382144191258872,0.13522599925289502,0.1345,0.973,7.1952,1.0,0.11578871134719045,31.996638027642817,0.9991089919568463,0.9677419354838711,0.9687467164788979,0.98372405554726,"#entrepreneurialuniversity, #kampusswastaterbaik","#contributetotheworld, #creatingthefuture"
"contributetotheworld, creatingthefuture","entrepreneurialuniversity, kampusswastaterbaik",0.13522599925289502,0.1382144191258872,0.1345,0.9945,7.1952,1.0,0.11578871134719045,155.9831901382148,0.9956563474922007,0.9677419354838711,0.9935890527747643,0.98372405554726,"#contributetotheworld, #creatingthefuture","#entrepreneurialuniversity, #kampusswastaterbaik"
"contributetotheworld, creatingthefuture, sustainabilityuniversity","entrepreneurialuniversity, kampusswastaterbaik",0.134852446768771,0.1382144191258872,0.1341,0.9945,7.1951,1.0,0.11546678920267267,155.55229734777885,0.9952239717888397,0.96505376344086,0.9935712939181848,0.9823650520326421,"#contributetotheworld, #creatingthefuture, #sustainabilityuniversity","#entrepreneurialuniversity, #kampusswastaterbaik"
"entrepreneurialuniversity, kampusswastaterbaik","contributetotheworld, creatingthefuture, sustainabilityuniversity",0.1382144191258872,0.134852446768771,0.1341,0.9703,7.1951,1.0,0.11546678920267267,29.100417699595855,0.9991065100402916,0.96505376344086,0.9656362320870093,0.9823650520326421,"#entrepreneurialuniversity, #kampusswastaterbaik","#contributetotheworld, #creatingthefuture, #sustainabilityuniversity"
"creatingthefuture, entrepreneurialuniversity, kampusswastaterbaik","contributetotheworld, sustainabilityuniversity",0.1382144191258872,0.134852446768771,0.1341,0.9703,7.1951,1.0,0.11546678920267267,29.100417699595855,0.9991065100402916,0.96505376344086,0.9656362320870093,0.9823650520326421,"#creatingthefuture, #entrepreneurialuniversity, #kampusswastaterbaik","#contributetotheworld, #sustainabilityuniversity"
"contributetotheworld, sustainabilityuniversity","entrepreneurialuniversity, kampusswastaterbaik",0.134852446768771,0.1382144191258872,0.1341,0.9945,7.1951,1.0,0.11546678920267267,155.55229734777885,0.9952239717888397,0.96505376344086,0.9935712939181848,0.9823650520326421,"#contributetotheworld, #sustainabilityuniversity","#entrepreneurialuniversity, #kampusswastaterbaik"
"entrepreneurialuniversity, kampusswastaterbaik","contributetotheworld, sustainabilityuniversity",0.1382144191258872,0.134852446768771,0.1341,0.9703,7.1951,1.0,0.11546678920267267,29.100417699595855,0.9991065100402916,0.96505376344086,0.9656362320870093,0.9823650520326421,"#entrepreneurialuniversity, #kampusswastaterbaik","#contributetotheworld, #sustainabilityuniversity"
"contributetotheworld, sustainabilityuniversity","creatingthefuture, entrepreneurialuniversity, kampusswastaterbaik",0.134852446768771,0.1382144191258872,0.1341,0.9945,7.1951,1.0,0.11546678920267267,155.55229734777885,0.9952239717888397,0.96505376344086,0.9935712939181848,0.9823650520326421,"#contributetotheworld, #sustainabilityuniversity","#creatingthefuture, #entrepreneurialuniversity, #kampusswastaterbaik"
"contributetotheworld, creatingthefuture","entrepreneurialuniversity, kampusswastaterbaik, sustainabilityuniversity",0.13522599925289502,0.13784086664176318,0.1341,0.9917,7.1946,1.0,0.1154656728710055,104.03386875856154,0.9956442481815939,0.96505376344086,0.9903877457223016,0.9823062180898052,"#contributetotheworld, #creatingthefuture","#entrepreneurialuniversity, #kampusswastaterbaik, #sustainabilityuniversity"
"creatingthefuture, kampusswastaterbaik, sustainabilityuniversity","contributetotheworld, entrepreneurialuniversity",0.13784086664176318,0.13522599925289502,0.1341,0.9729,7.1946,1.0,0.1154656728710055,31.910160627568132,0.9986639664386437,0.96505376344086,0.9686620192335832,0.9823062180898052,"#creatingthefuture, #kampusswastaterbaik, #sustainabilityuniversity","#contributetotheworld, #entrepreneurialuniversity"
"contributetotheworld, entrepreneurialuniversity","kampusswastaterbaik, sustainabilityuniversity",0.13522599925289502,0.13784086664176318,0.1341,0.9917,7.1946,1.0,0.1154656728710055,104.03386875856154,0.9956442481815939,0.96505376344086,0.9903877457223016,0.9823062180898052,"#contributetotheworld, #entrepreneurialuniversity","#kampusswastaterbaik, #sustainabilityuniversity"
"contributetotheworld, entrepreneurialuniversity","creatingthefuture, kampusswastaterbaik, sustainabilityuniversity",0.13522599925289502,0.13784086664176318,0.1341,0.9917,7.1946,1.0,0.1154656728710055,104.03386875856154,0.9956442481815939,0.96505376344086,0.9903877457223016,0.9823062180898052,"#contributetotheworld, #entrepreneurialuniversity","#creatingthefuture, #kampusswastaterbaik, #sustainabilityuniversity"
"kampusswastaterbaik, sustainabilityuniversity","contributetotheworld, entrepreneurialuniversity",0.13784086664176318,0.13522599925289502,0.1341,0.9729,7.1946,1.0,0.1154656728710055,31.910160627568132,0.9986639664386437,0.96505376344086,0.9686620192335832,0.9823062180898052,"#kampusswastaterbaik, #sustainabilityuniversity","#contributetotheworld, #entrepreneurialuniversity"
"contributetotheworld, creatingthefuture, entrepreneurialuniversity","kampusswastaterbaik, sustainabilityuniversity",0.13522599925289502,0.13784086664176318,0.1341,0.9917,7.1946,1.0,0.1154656728710055,104.03386875856154,0.9956442481815939,0.96505376344086,0.9903877457223016,0.9823062180898052,"#contributetotheworld, #creatingthefuture, #entrepreneurialuniversity","#kampusswastaterbaik, #sustainabilityuniversity"
"contributetotheworld, creatingthefuture","kampusswastaterbaik, sustainabilityuniversity",0.13522599925289502,0.13784086664176318,0.1341,0.9917,7.1946,1.0,0.1154656728710055,104.03386875856154,0.9956442481815939,0.96505376344086,0.9903877457223016,0.9823062180898052,"#contributetotheworld, #creatingthefuture","#kampusswastaterbaik, #sustainabilityuniversity"
"kampusswastaterbaik, sustainabilityuniversity","contributetotheworld, creatingthefuture",0.13784086664176318,0.13522599925289502,0.1341,0.9729,7.1946,1.0,0.1154656728710055,31.910160627568132,0.9986639664386437,0.96505376344086,0.9686620192335832,0.9823062180898052,"#kampusswastaterbaik, #sustainabilityuniversity","#contributetotheworld, #creatingthefuture"
"entrepreneurialuniversity, kampusswastaterbaik, sustainabilityuniversity","contributetotheworld, creatingthefuture",0.13784086664176318,0.13522599925289502,0.1341,0.9729,7.1946,1.0,0.1154656728710055,31.910160627568132,0.9986639664386437,0.96505376344086,0.9686620192335832,0.9823062180898052,"#entrepreneurialuniversity, #kampusswastaterbaik, #sustainabilityuniversity","#contributetotheworld, #creatingthefuture"
